login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
felixge,felixge/node-stream-cache,2012-04-25T11:36:49Z,45,45,JavaScript,True,True,mit
felixge,felixge/gerrit,2019-03-12T15:59:04Z,0,0,Java,True,True,apache-2.0
felixge,felixge/go-github,2019-02-06T13:09:17Z,1,1,Go,True,False,bsd-3-clause
felixge,felixge/nodeguide.com,2011-03-29T12:43:40Z,369,369,CSS,True,True,
felixge,felixge/parsevm,2019-01-04T08:21:26Z,2,2,Go,True,True,
felixge,felixge/unifi.felixge.de,2019-01-01T19:31:39Z,0,0,,True,True,
felixge,felixge/taskpaper,2018-11-14T17:00:07Z,3,3,Go,True,True,mit
felixge,felixge/pg-slow-gin,2018-09-05T16:06:49Z,3,3,Jupyter Notebook,True,True,
felixge,felixge/hosts,2018-09-07T14:21:59Z,3,3,Go,True,True,
felixge,felixge/YouCompleteMe,2018-07-17T08:33:55Z,0,0,Python,True,True,gpl-3.0
felixge,felixge/goldy,2017-01-11T16:34:37Z,2,2,Go,True,True,
alexeygrigorev,alexeygrigorev/kids-horror-stories-ru,2024-07-25T16:06:52Z,8,8,Python,True,True,
alexeygrigorev,alexeygrigorev/transcript-utils,2022-02-13T18:23:20Z,1,1,Python,True,True,
alexeygrigorev,alexeygrigorev/podcast-transcriber,2024-07-12T09:21:18Z,0,0,Python,True,True,
alexeygrigorev,alexeygrigorev/datasets,2014-08-16T20:12:57Z,9,9,,True,True,
alexeygrigorev,alexeygrigorev/codeforces-py,2024-10-15T18:47:23Z,0,0,Python,True,True,
alexeygrigorev,alexeygrigorev/minsearch,2024-05-16T12:40:09Z,19,19,Python,True,True,
alexeygrigorev,alexeygrigorev/dmf-llm-workshop,2024-09-23T08:53:40Z,1,1,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/llm-rag-workshop,2024-04-18T08:34:16Z,176,176,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/loom-transcript-scraper,2024-09-02T13:44:23Z,1,1,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/fitness-assistant,2024-08-22T13:13:29Z,50,50,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/mlbookcamp-code,2023-08-01T14:02:25Z,286,286,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/au-tomator-lambda,2022-06-27T07:49:04Z,2,2,Python,True,True,
alexeygrigorev,alexeygrigorev/data-science-interviews,2020-03-02T19:06:53Z,8894,8894,HTML,True,True,cc-by-4.0
alexeygrigorev,alexeygrigorev/airtable-mailchimp-poller,2022-08-17T06:49:21Z,1,1,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/datatasks,2024-07-17T10:00:58Z,1,1,,True,True,
alexeygrigorev,alexeygrigorev/build-your-own-search-engine,2024-05-21T13:24:42Z,68,68,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/ffmpeg-dotnet,2024-06-24T17:51:24Z,0,0,C#,True,True,
alexeygrigorev,alexeygrigorev/llm-rag-workshop-env,2024-06-25T07:18:42Z,5,5,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/llm-zoomcamp-workshop-2,2024-06-25T07:26:50Z,1,1,,True,True,
alexeygrigorev,alexeygrigorev/llm-zoomcamp,2024-06-13T10:38:12Z,1,1,,True,True,
alexeygrigorev,alexeygrigorev/ffmpeg-gui,2024-06-12T17:06:33Z,2,2,Python,True,True,
alexeygrigorev,alexeygrigorev/DataTalksClub-Projects,2024-04-15T09:38:52Z,0,0,Python,True,False,mit
alexeygrigorev,alexeygrigorev/counter,2024-04-07T04:34:56Z,0,0,Kotlin,True,True,
alexeygrigorev,alexeygrigorev/calendar-reminders,2024-02-21T11:26:06Z,3,3,Python,True,True,
alexeygrigorev,alexeygrigorev/au-tomator-telegram-bot,2022-05-26T20:34:11Z,4,4,Python,True,True,
alexeygrigorev,alexeygrigorev/mle-workshop-day2-deploy,2024-01-26T08:27:37Z,2,2,Python,True,True,
alexeygrigorev,alexeygrigorev/ml-engineering-contsructor-workshop,2024-01-22T20:59:49Z,7,7,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/mle-workshop-day1-train,2024-01-25T08:15:10Z,2,2,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/tflite-aws-lambda,2021-11-16T14:33:11Z,13,13,Shell,True,True,
alexeygrigorev,alexeygrigorev/large-datasets,2021-11-09T18:51:11Z,4,4,,True,True,
alexeygrigorev,alexeygrigorev/lightweight-mlops-zoomcamp,2022-10-11T11:21:40Z,35,35,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/mlbookcamp-page,2020-04-09T19:52:14Z,16,16,HTML,True,True,
alexeygrigorev,alexeygrigorev/hands-on-mlops-workshop,2023-06-05T12:34:30Z,14,14,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/ml-observability-workshop,2023-04-03T19:35:22Z,5,5,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/twitter-raffles,2022-08-03T04:17:22Z,2,2,Python,True,True,
alexeygrigorev,alexeygrigorev/tensorflow-protobuf,2020-12-27T21:25:31Z,19,19,Python,True,True,
alexeygrigorev,alexeygrigorev/aws-ses-util,2022-09-22T06:43:12Z,1,1,Python,True,True,
alexeygrigorev,alexeygrigorev/alexeygrigorev,2020-07-10T19:55:25Z,27,27,,True,True,
alexeygrigorev,alexeygrigorev/alexeygrigorev.github.io,2015-03-28T11:16:13Z,4,4,CSS,True,True,
alexeygrigorev,alexeygrigorev/toloka-data-collection,2022-11-19T08:20:24Z,6,6,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/fast-api-student-acceptance,2022-12-08T15:13:12Z,2,2,Python,True,True,
alexeygrigorev,alexeygrigorev/slack-coffee-matcher,2022-12-02T14:15:47Z,2,2,Python,True,True,
alexeygrigorev,alexeygrigorev/ml-projects,2019-09-26T17:30:02Z,4,4,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/keras-image-helper,2020-10-30T21:03:56Z,12,12,Jupyter Notebook,True,True,wtfpl
alexeygrigorev,alexeygrigorev/dino-or-dragon,2022-09-24T19:34:58Z,5,5,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/product-recommendation,2022-10-19T19:21:10Z,7,7,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/deep-learning-keras-aws-lambda,2021-07-07T20:14:44Z,11,11,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/kubeflow-deep-learning,2021-01-19T21:53:29Z,18,18,Python,True,True,
alexeygrigorev,alexeygrigorev/kubernetes-deep-learning,2021-01-15T22:14:02Z,6,6,Python,True,True,
alexeygrigorev,alexeygrigorev/au-tomator-lambda-zoomcamp-projects,2022-09-09T19:09:01Z,0,0,Python,True,True,
alexeygrigorev,alexeygrigorev/warc-extractor,2018-03-17T19:46:15Z,11,11,Java,True,True,
alexeygrigorev,alexeygrigorev/product-review-clustering-project,2022-09-01T09:33:54Z,1,1,,True,True,
alexeygrigorev,alexeygrigorev/student-acceptance-project,2022-08-11T19:19:16Z,11,11,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/datascience-recruitment-challenges,2016-10-23T16:36:27Z,149,149,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/datatalksclub.github.io,2022-05-15T13:42:43Z,2,2,,True,True,
alexeygrigorev,alexeygrigorev/pycon22-prometheus-workshop,2022-12-13T16:11:34Z,0,0,,True,True,
alexeygrigorev,alexeygrigorev/zapier-telegram-bot,2022-04-18T15:43:24Z,1,1,Python,True,True,
alexeygrigorev,alexeygrigorev/aws-emr-spark-model-deployment-workshop,2020-11-25T10:50:19Z,2,2,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/terminal,2022-03-28T17:03:10Z,0,0,,True,True,cc-by-4.0
alexeygrigorev,alexeygrigorev/aws-lambda-docker,2020-12-02T21:50:47Z,22,22,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/kfserving-keras-transformer,2021-02-27T22:52:33Z,1,1,Python,True,True,
alexeygrigorev,alexeygrigorev/clothing-dataset,2020-09-19T19:23:06Z,105,105,,True,True,cc0-1.0
alexeygrigorev,alexeygrigorev/machine-learning-for-software-engineers,2020-12-23T21:07:37Z,17,17,,True,True,cc-by-sa-4.0
alexeygrigorev,alexeygrigorev/aws-lambda-model-deployment-workshop,2020-11-12T12:59:44Z,4,4,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/clothing-dataset-small,2020-09-19T19:21:07Z,48,48,,True,True,cc0-1.0
alexeygrigorev,alexeygrigorev/e2e-ml-workshop,2020-10-28T20:48:42Z,5,5,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/codeforces-solutions-java,2018-05-02T04:24:29Z,1,1,Java,True,True,
alexeygrigorev,alexeygrigorev/serverless-deep-learning,2020-06-23T15:47:00Z,22,22,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/TyrianMediawiki-Skin,2015-11-07T15:13:21Z,1,1,CSS,True,True,
alexeygrigorev,alexeygrigorev/libbloom-python,2020-03-25T10:58:02Z,0,0,Python,True,True,
alexeygrigorev,alexeygrigorev/wsdmcup17-vandalism-detection,2017-01-06T11:42:17Z,18,18,Python,True,True,
alexeygrigorev,alexeygrigorev/vimeo-download,2017-06-27T20:32:15Z,110,110,Python,True,True,unlicense
alexeygrigorev,alexeygrigorev/libffm-python,2017-06-12T10:34:27Z,120,120,C++,True,True,bsd-3-clause
alexeygrigorev,alexeygrigorev/mastering-java-data-science,2017-05-06T20:24:08Z,18,18,Java,True,True,mit
alexeygrigorev,alexeygrigorev/frontend-projects,2018-12-22T07:22:27Z,1,1,HTML,True,True,
alexeygrigorev,alexeygrigorev/leetcode-solutions,2018-08-12T19:50:41Z,28,28,C++,True,True,
alexeygrigorev,alexeygrigorev/libftrl-python,2017-12-01T15:33:55Z,122,122,C++,True,True,
alexeygrigorev,alexeygrigorev/codeforces-crawler,2018-03-31T10:20:31Z,5,5,Java,True,True,
alexeygrigorev,alexeygrigorev/wiktionary-parser,2018-04-03T19:34:20Z,2,2,Java,True,True,
alexeygrigorev,alexeygrigorev/ololearning-vector,2018-04-08T13:18:50Z,1,1,C++,True,True,
alexeygrigorev,alexeygrigorev/competitions,2016-05-14T11:00:46Z,4,4,Jupyter Notebook,True,True,
alexeygrigorev,alexeygrigorev/nips-ad-placement-challenge,2017-12-01T19:34:15Z,38,38,TeX,True,True,
alexeygrigorev,alexeygrigorev/clickbait-challenge,2017-09-09T08:12:57Z,8,8,Python,True,True,
alexeygrigorev,alexeygrigorev/mlcourse_open,2017-10-30T16:11:43Z,1,1,Python,True,True,other
alexeygrigorev,alexeygrigorev/classifying-crisis-reports-dsc,2017-05-18T08:32:38Z,21,21,Python,True,True,
alexeygrigorev,alexeygrigorev/projects,2015-04-20T07:57:25Z,7,7,TeX,True,True,
alexeygrigorev,alexeygrigorev/yt8m-kaggle,2017-06-03T07:44:30Z,2,2,Python,True,True,
alexeygrigorev,alexeygrigorev/unpossibly-instagram-challenge,2017-04-10T05:11:39Z,57,57,Python,True,True,
alexeygrigorev,alexeygrigorev/boosters-evotor-gettingstarted,2017-05-12T18:25:14Z,0,0,Java,True,True,
alexeygrigorev,alexeygrigorev/ds-toolbox,2016-06-15T20:21:02Z,1,1,Java,True,True,
alexeygrigorev,alexeygrigorev/rest-crawler,2016-10-26T09:29:43Z,1,1,Java,True,True,
alexeygrigorev,alexeygrigorev/barololometer,2016-08-14T09:38:09Z,1,1,Java,True,True,
alexeygrigorev,alexeygrigorev/outbrain-click-prediction-kaggle,2017-01-19T07:02:43Z,146,146,Python,True,True,
alexeygrigorev,alexeygrigorev/avito-page-view-prediction-boosters,2017-02-10T05:21:41Z,3,3,Python,True,True,
alexeygrigorev,alexeygrigorev/many-stop-words,2016-12-14T09:23:38Z,3,3,Python,True,True,
alexeygrigorev,alexeygrigorev/cikm-cup-2016-cross-device,2016-10-05T07:50:41Z,24,24,Python,True,True,
alexeygrigorev,alexeygrigorev/smile,2016-11-15T19:56:43Z,0,0,Java,True,True,apache-2.0
alexeygrigorev,alexeygrigorev/xgboost,2016-11-24T10:33:48Z,1,1,C++,True,True,other
alexeygrigorev,alexeygrigorev/rseq,2015-03-22T19:40:48Z,1,1,Java,True,True,
alexeygrigorev,alexeygrigorev/avito-duplicates-kaggle,2016-07-12T19:55:53Z,61,61,Python,True,True,
hanxiao,hanxiao/dspy,2024-03-25T16:59:12Z,0,0,Python,True,True,mit
hanxiao,hanxiao/Auto-GPT-Plugins,2023-04-26T07:13:52Z,0,0,,True,True,mit
hanxiao,hanxiao/demo-gnes-flow,2019-10-15T11:07:19Z,12,12,Jupyter Notebook,True,True,apache-2.0
hanxiao,hanxiao/lama-cleaner,2022-11-06T13:32:12Z,1,1,,True,True,apache-2.0
hanxiao,hanxiao/glid-3-xl,2022-05-05T19:08:05Z,2,2,Python,True,True,mit
hanxiao,hanxiao/textualize.io,2022-04-24T13:47:13Z,1,1,TypeScript,True,True,apache-2.0
hanxiao,hanxiao/disco-diffusion,2022-05-06T16:07:04Z,1,1,Jupyter Notebook,True,True,other
hanxiao,hanxiao/dalle-mini,2022-04-25T08:32:03Z,1,1,Python,True,False,apache-2.0
hanxiao,hanxiao/fastapi,2022-04-24T14:52:22Z,1,1,,True,True,mit
hanxiao,hanxiao/all-contributors,2022-04-15T18:15:45Z,1,1,,True,False,mit
hanxiao,hanxiao/x-render,2022-03-29T10:45:07Z,0,0,,True,False,
hanxiao,hanxiao/MacroPower,2022-04-15T07:11:36Z,1,1,,True,True,gpl-2.0
hanxiao,hanxiao/HM-Fashion-image-neural-search,2022-03-04T13:07:57Z,1,1,,True,True,
hanxiao,hanxiao/sqlitecollections,2022-01-16T10:05:28Z,1,1,,True,True,mit
hanxiao,hanxiao/test-executor2,2021-09-28T11:12:37Z,0,0,,True,True,
hanxiao,hanxiao/executor_image_uri_to_blob,2021-09-21T14:20:45Z,0,0,,True,True,
hanxiao,hanxiao/furo,2021-08-22T16:51:16Z,0,0,,True,False,mit
hanxiao,hanxiao/docs,2021-08-31T06:51:57Z,0,0,,True,False,
hanxiao,hanxiao/cookiecutter-jina-executor,2021-07-28T08:55:29Z,0,0,,True,True,apache-2.0
hanxiao,hanxiao/jina-app-store-example,2021-06-22T14:19:19Z,2,2,,True,False,apache-2.0
hanxiao,hanxiao/talks,2021-06-11T05:58:50Z,1,1,,True,False,agpl-3.0
hanxiao,hanxiao/qdrant,2021-05-12T13:34:29Z,1,1,,True,True,apache-2.0
hanxiao,hanxiao/hanxiao.github.io,2016-07-31T13:37:02Z,23,23,HTML,False,False,
hanxiao,hanxiao/toc-generator,2020-03-23T21:36:04Z,1,1,,True,True,mit
hanxiao,hanxiao/jax,2020-11-09T18:19:39Z,2,2,,True,False,apache-2.0
hanxiao,hanxiao/chatwoot,2020-11-08T11:30:34Z,1,1,,True,True,mit
hanxiao,hanxiao/mindspore-jina-example,2020-10-27T17:26:44Z,6,6,Python,True,True,apache-2.0
hanxiao,hanxiao/mindspore,2020-10-28T19:22:59Z,2,2,,True,True,apache-2.0
hanxiao,hanxiao/utterances,2020-10-27T20:49:06Z,0,0,,True,True,mit
hanxiao,hanxiao/copyright-action,2020-10-05T08:54:31Z,1,1,Python,True,True,mit
hanxiao,hanxiao/Hover3D.js,2020-09-03T13:45:11Z,1,1,,True,True,mit
hanxiao,hanxiao/create-pull-request,2020-09-03T12:37:40Z,1,1,,True,True,mit
hanxiao,hanxiao/all-contributors-cli,2020-08-15T16:50:11Z,1,1,JavaScript,True,False,other
hanxiao,hanxiao/zeromq.org,2020-08-05T17:01:38Z,0,0,,True,True,apache-2.0
hanxiao,hanxiao/github-action,2020-04-25T10:29:36Z,3,3,TypeScript,True,True,apache-2.0
hanxiao,hanxiao/gaocegege,2020-08-30T14:51:31Z,0,0,,True,True,
hanxiao,hanxiao/co-learning-lounge,2020-06-03T15:42:12Z,0,0,,True,True,
hanxiao,hanxiao/cookiecutter-pypackage,2020-06-07T19:07:33Z,0,0,,True,True,bsd-3-clause
hanxiao,hanxiao/big_transfer,2020-05-24T21:18:50Z,1,1,Python,True,True,apache-2.0
hanxiao,hanxiao/lfai-landscape,2020-05-03T08:01:50Z,0,0,,True,False,apache-2.0
hanxiao,hanxiao/auto-close-issues,2020-04-24T20:24:15Z,0,0,JavaScript,True,True,
hanxiao,hanxiao/useful-one-liner,2018-01-02T15:06:56Z,25,25,,True,True,mit
hanxiao,hanxiao/docker-github-runner,2020-04-18T10:19:20Z,2,2,,True,True,mit
hanxiao,hanxiao/serverless,2020-03-28T07:50:36Z,0,0,,True,False,mit
hanxiao,hanxiao/action-lgtm-reaction,2020-03-26T21:19:14Z,0,0,,True,True,apache-2.0
hanxiao,hanxiao/benchmark,2019-09-23T09:00:36Z,8,8,Python,True,True,mit
hanxiao,hanxiao/hub,2019-10-22T20:08:45Z,1,1,,True,False,other
hanxiao,hanxiao/demo-poems-ir,2019-08-22T09:33:17Z,14,14,Python,False,False,apache-2.0
hanxiao,hanxiao/docker,2019-10-22T20:33:37Z,0,0,,True,True,
hanxiao,hanxiao/chart,2019-10-22T20:34:36Z,0,0,,True,True,
hanxiao,hanxiao/commitlint,2019-07-11T06:32:33Z,0,0,JavaScript,True,False,mit
hanxiao,hanxiao/wizard,2019-07-08T06:26:17Z,5,5,Shell,True,True,other
hanxiao,hanxiao/tf-nlp-blocks,2018-08-14T03:17:17Z,227,227,Python,True,True,mit
hanxiao,hanxiao/aiozmq,2019-10-31T15:49:01Z,0,0,,True,True,bsd-2-clause
hanxiao,hanxiao/tensorpack,2018-12-20T10:13:50Z,2,2,Python,True,False,apache-2.0
hanxiao,hanxiao/readthedocs.org,2018-12-20T10:11:48Z,0,0,Python,True,False,mit
hanxiao,hanxiao/github-issue-templates,2018-12-11T01:33:53Z,0,0,,True,True,
hanxiao,hanxiao/pyzmq,2018-12-20T01:52:55Z,1,1,Python,True,True,other
hanxiao,hanxiao/terminalizer,2018-12-07T05:56:55Z,1,1,JavaScript,True,True,mit
hanxiao,hanxiao/tensorflow,2018-11-12T05:43:41Z,0,0,C++,True,False,apache-2.0
hanxiao,hanxiao/bert,2018-11-10T04:55:07Z,2,2,Python,True,True,apache-2.0
hanxiao,hanxiao/electron-markdownify,2018-12-05T12:56:34Z,0,0,JavaScript,True,True,mit
hanxiao,hanxiao/lookupy,2020-07-10T06:36:32Z,0,0,,True,True,mit
hanxiao,hanxiao/daanet,2018-09-05T11:19:31Z,146,146,Python,True,True,
hanxiao,hanxiao/CAIL,2018-05-16T04:07:24Z,0,0,,True,True,mit
hanxiao,hanxiao/code2banner,2018-09-12T05:27:45Z,0,0,,True,True,mit
hanxiao,hanxiao/encoding-blocks,2018-06-29T02:14:41Z,49,49,Python,True,True,mit
hanxiao,hanxiao/tf-attentive-conv,2018-08-09T01:14:17Z,33,33,Python,True,True,mit
hanxiao,hanxiao/zalando-howto-open-source,2019-02-21T02:17:46Z,0,0,,True,False,cc-by-4.0
hanxiao,hanxiao/tf-best-practice,2017-12-18T17:00:53Z,24,24,Python,True,True,mit
hanxiao,hanxiao/tf-troubleshooting,2018-02-14T09:15:31Z,1,1,,False,False,
hanxiao,hanxiao/SuperTinyIcons,2018-02-15T00:20:11Z,0,0,HTML,True,False,mit
hanxiao,hanxiao/blog-gitment,2018-01-25T18:08:55Z,0,0,,True,True,
hanxiao,hanxiao/reigns-dqn,2018-01-21T12:33:35Z,0,0,,True,True,mit
hanxiao,hanxiao/activitywatch,2017-11-24T14:16:36Z,1,1,Python,True,True,mpl-2.0
hanxiao,hanxiao/journal-club,2017-11-04T22:00:14Z,2,2,,True,True,mit
hanxiao,hanxiao/zap,2017-09-27T13:52:26Z,3,3,Java,True,True,other
hanxiao,hanxiao/dssm,2017-10-23T08:22:55Z,1,1,Python,True,True,
hanxiao,hanxiao/CoGAN-tensorflow,2017-09-17T09:01:39Z,1,1,Python,True,True,
hanxiao,hanxiao/ml-mnist,2017-09-13T09:51:57Z,0,0,Jupyter Notebook,True,True,mit
hanxiao,hanxiao/zoosearch,2017-09-09T06:34:26Z,2,2,JavaScript,True,True,mit
hanxiao,hanxiao/connexion,2017-08-21T14:23:51Z,0,0,Python,True,False,other
hanxiao,hanxiao/awesome,2017-07-27T14:39:44Z,0,0,,True,True,
hanxiao,hanxiao/SwiftMonkey,2017-08-21T08:20:49Z,0,0,Swift,True,False,mit
hanxiao,hanxiao/notes,2017-05-20T19:51:43Z,0,0,HTML,True,True,
hanxiao,hanxiao/groupchat-backup,2017-04-22T22:42:37Z,0,0,,True,True,
hanxiao,hanxiao/ItChat,2017-04-19T21:59:46Z,1,1,Python,True,True,mit
hanxiao,hanxiao/GloVe,2017-04-11T09:41:53Z,0,0,C,True,True,apache-2.0
hanxiao,hanxiao/web.svg.min,2018-01-25T21:09:08Z,0,0,HTML,True,False,
hanxiao,hanxiao/phd-finder,2016-10-12T06:28:45Z,1,1,JavaScript,True,True,
hanxiao,hanxiao/huajiazi,2016-11-11T09:42:07Z,7,7,JavaScript,True,True,
hanxiao,hanxiao/phd,2016-01-10T20:58:40Z,1,1,HTML,True,True,
hanxiao,hanxiao/phb,2015-03-30T20:23:11Z,0,0,HTML,True,True,apache-2.0
hanxiao,hanxiao/xiaode-backend,2015-08-15T11:31:24Z,0,0,Java,True,True,
hanxiao,hanxiao/awesome-badges,2017-07-27T14:38:34Z,0,0,JavaScript,True,True,mit
hanxiao,hanxiao/barcode-wxserver,2016-01-20T11:01:13Z,1,1,Java,True,True,
hanxiao,hanxiao/app,2015-03-27T23:25:20Z,0,0,CSS,True,True,
hanxiao,hanxiao/ojins-newhome,2015-11-27T07:40:34Z,0,0,HTML,True,True,
hanxiao,hanxiao/ojins-device-server,2015-11-22T20:34:55Z,0,0,JavaScript,True,True,
hanxiao,hanxiao/vzguru,2015-09-23T18:55:33Z,0,0,Shell,True,True,
ines,ines/die-aerzte,2024-09-03T07:42:57Z,1,1,Python,False,False,mit
ines,ines/DaCy,2021-03-01T10:59:20Z,0,0,,True,True,apache-2.0
ines,ines/spacy-js,2018-10-25T12:06:55Z,193,193,JavaScript,False,False,mit
ines,ines/awesome-pyladies-blogs,2023-05-04T08:56:48Z,1,1,R,True,False,cc0-1.0
ines,ines/shitty-cat-petting-robot,2023-04-27T07:59:46Z,6,6,Python,False,False,mit
ines,ines/course-starter-r,2019-04-18T10:05:34Z,342,342,CSS,False,False,mit
ines,ines/spacy-streamlit-demo,2020-09-24T12:47:45Z,20,20,Python,False,False,mit
ines,ines/termynal,2017-06-08T15:49:18Z,1703,1703,JavaScript,False,False,mit
ines,ines/course-starter-python,2019-04-18T06:36:10Z,504,504,CSS,False,False,mit
ines,ines/pySBD,2019-10-29T13:49:56Z,4,4,,True,True,mit
ines,ines/RBootcamp,2019-07-09T18:47:53Z,2,2,CSS,True,True,mit
ines,ines/juniper,2018-04-30T18:46:44Z,224,224,JavaScript,False,False,mit
ines,ines/spacy-feedstock,2017-03-03T17:52:30Z,0,0,Shell,True,False,bsd-3-clause
ines,ines/spacy-graphql,2018-08-01T14:50:41Z,87,87,Python,False,False,mit
ines,ines/console-dot-emoji,2016-06-20T16:49:07Z,250,250,JavaScript,False,False,
ines,ines/quickstart,2017-05-17T15:22:41Z,67,67,JavaScript,False,False,mit
ines,ines/pretty-harp-jade-skeleton,2016-05-25T20:34:10Z,13,13,HTML,False,False,
ines,ines/pretty-jekyll-skeleton,2015-11-11T18:07:03Z,12,12,HTML,True,False,
ines,ines/scheidify,2015-12-17T13:55:31Z,3,3,JavaScript,False,False,
apaszke,apaszke/jax,2020-03-13T12:04:19Z,0,0,Python,True,True,apache-2.0
apaszke,apaszke/xla-triton,2024-08-22T09:31:11Z,0,0,,True,True,mit
apaszke,apaszke/llvm-project,2021-07-02T15:59:22Z,0,0,,True,False,
apaszke,apaszke/apaszke.github.io,2015-08-30T22:18:10Z,7,7,HTML,True,True,
apaszke,apaszke/dex-lang,2020-04-07T12:17:48Z,1,1,Haskell,True,True,bsd-3-clause
apaszke,apaszke/tcp-ping,2014-04-23T19:55:16Z,123,123,JavaScript,True,True,mit
apaszke,apaszke/xla,2023-11-29T11:24:33Z,0,0,,True,False,apache-2.0
apaszke,apaszke/llvm-hs,2020-12-17T14:42:27Z,1,1,,True,True,
apaszke,apaszke/mlir-hs,2021-06-21T11:47:22Z,0,0,Haskell,True,False,apache-2.0
apaszke,apaszke/iree-llvm-sandbox,2021-11-25T11:42:59Z,0,0,,True,False,apache-2.0
apaszke,apaszke/cabal2bazel,2021-04-16T17:03:31Z,0,0,,True,True,apache-2.0
apaszke,apaszke/dotfiles,2015-11-22T21:06:20Z,3,3,Vim script,True,True,
apaszke,apaszke/llvm-hs-linking-issues,2020-08-25T09:51:50Z,0,0,Haskell,True,True,
apaszke,apaszke/odsc-2020-workshop,2020-04-02T15:02:34Z,3,3,Python,True,True,bsd-3-clause
apaszke,apaszke/matplotlib,2020-03-05T10:38:15Z,0,0,,True,True,
apaszke,apaszke/ray,2020-02-26T19:32:55Z,0,0,,True,True,apache-2.0
apaszke,apaszke/pytorch-1,2017-05-14T18:21:28Z,0,0,Python,True,True,other
apaszke,apaszke/examples,2017-05-23T17:22:43Z,10,10,Python,True,True,bsd-3-clause
apaszke,apaszke/swift,2019-10-11T20:17:27Z,0,0,,True,True,apache-2.0
apaszke,apaszke/ffi-experimental,2019-05-29T11:05:12Z,1,1,Haskell,True,True,other
apaszke,apaszke/naperian,2019-06-02T15:29:00Z,1,1,Haskell,True,True,
apaszke,apaszke/pytorch-perf-hud,2018-09-19T20:49:17Z,2,2,HTML,True,True,
apaszke,apaszke/qvm,2019-03-19T20:25:34Z,1,1,Common Lisp,True,False,other
apaszke,apaszke/quilc,2019-02-07T18:47:52Z,0,0,Common Lisp,True,False,apache-2.0
apaszke,apaszke/talks,2018-10-25T13:11:15Z,18,18,,True,True,
apaszke,apaszke/tensorboard-pytorch,2018-05-21T19:16:53Z,3,3,Python,True,True,mit
apaszke,apaszke/onnx-fb-universe,2018-05-03T22:15:33Z,0,0,Python,True,True,mit
apaszke,apaszke/libui,2018-04-06T10:41:00Z,0,0,C,True,True,other
apaszke,apaszke/TensorComprehensions,2018-03-21T20:52:01Z,1,1,C++,True,False,apache-2.0
apaszke,apaszke/pytorch-dockerfiles,2018-02-28T18:12:15Z,2,2,Shell,True,True,
apaszke,apaszke/torch-opCounter,2016-02-05T17:05:45Z,28,28,Lua,True,True,
apaszke,apaszke/ATen,2017-10-19T10:14:50Z,0,0,C,True,True,
apaszke,apaszke/emscripten,2017-07-14T02:41:16Z,0,0,C,True,True,other
apaszke,apaszke/jpp-prolog-test,2017-06-03T10:33:09Z,0,0,Python,True,True,
apaszke,apaszke/pytorch-dist,2016-11-08T17:47:52Z,35,35,Python,True,True,other
apaszke,apaszke/gloo,2017-03-12T12:57:47Z,0,0,C++,True,True,other
apaszke,apaszke/torch7,2015-11-11T18:17:53Z,0,0,C,True,True,other
apaszke,apaszke/nn,2016-02-16T12:53:03Z,0,0,Lua,True,True,other
apaszke,apaszke/cunn,2016-02-15T21:56:05Z,0,0,Cuda,True,True,other
apaszke,apaszke/cutorch,2016-03-07T10:21:26Z,0,0,Cuda,True,True,other
apaszke,apaszke/pytorch-a3c,2017-03-14T21:25:31Z,1,1,Python,True,True,
apaszke,apaszke/pytorch-vgg,2017-01-22T21:15:24Z,0,0,Python,True,True,mit
apaszke,apaszke/sik-tests2,2016-05-28T22:30:36Z,0,0,Python,True,True,
apaszke,apaszke/cudnn.torch,2016-04-28T22:51:41Z,0,0,Lua,True,True,bsd-2-clause
